business_id,name,full_address,street,city,state,postal_code,country,latitude,longitude,review_count,rating,phone_number,timezone,website,place_id,place_link,types,tags,price_level,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,verified,description,facebook,instagram,tiktok,snapchat,twitter,linkedin,github,youtube,pinterest,website_title,website_description,email_1,email_2,email_3,email_4,email_5,email_6,email_7,email_8,email_9,website_phone_number_1,website_phone_number_2,website_phone_number_3,website_phone_number_4,website_phone_number_5,website_phone_number_6
"0x4cce064659474dd5:0x3ce9836d431cb353","DH Plumbing & Heating","275 Stroget Private, Ottawa, ON K2E 0A9","275 Stroget Private","Ottawa","ON","K2E 0A9","Canada","45.3493377","-75.7082327","114","4.9","+16132828094","America/Toronto","https://www.dhplumbing.ca/","ChIJ1U1HWUYGzkwRU7McQ22D6Tw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce064659474dd5:0x3ce9836d431cb353","Plumber | Boiler supplier | Drainage service | Gas installation service | Heating contractor | Hot water system supplier | HVAC contractor | Pipe supplier | Pump supplier | Water treatment supplier","wholesale, plumbing, hvac, construction","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/dhplumbingottawa","https://www.instagram.com/dh_plumbing_ottawa","","","","","","","","DH Plumbing & Heating | 24/7 Emergency Plumber Ottawa, Nepean & Kanata","DH Plumbing & Heating offers 24/7 emergency plumbing, drain cleaning, and water heater services across Ottawa, Nepean, and Kanata. We provide transparent pricing and licensed plumbers. Visit our blog for tips or submit your service request via our custom form.","dhall@dhplumbing.ca","touchdhall@dhplumbing.ca","dhall@dhplumbing.caretentionwe","dhall@dhplumbing.ca.carriers","dhall@dhplumbing.ca.updates","dhall@dhplumbing.ca.privacy","service.dhall@dhplumbing.ca","","","+1 613 282 8094","","","","",""
"0x4cce01cedd60f4c5:0x72051820377dbd9c","Out Of This World Plumbing Ottawa","14 Bexley Pl #102, Nepean, ON K2H 8W2","14 Bexley Pl #102","Nepean","ON","K2H 8W2","Canada","45.3300196","-75.8195329","1189","4.8","+16135193602","America/Toronto","https://www.outofthisworldhomeservices.com/nepean-plumber/?utm_source=google&utm_medium=gmb&utm_campaign=GMB%20Nepean","ChIJxfRg3c4BzkwRnL19NyAYBXI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce01cedd60f4c5:0x72051820377dbd9c","Plumber | Bathroom remodeler | Drainage service | Hot water system supplier | Water purification company | Water softening equipment supplier | Water testing service | Water treatment supplier","wholesale, plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce0f05188d1c23:0x8c5207e82a9d16d5","Drain-Away Inc, plumbing & Drain Svc","2584 Edinburgh Pl, Ottawa, ON K1B 5M1","2584 Edinburgh Pl","Ottawa","ON","K1B 5M1","Canada","45.4032306","-75.61338169999999","53","4.8","+16137470187","America/Toronto","http://www.drainaway.ca/","ChIJIxyNGAUPzkwR1RadKugHUow","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0f05188d1c23:0x8c5207e82a9d16d5","Plumber","plumbing","","Closed","8 a.m.–4:30 p.m.","8 a.m.–4:30 p.m.","8 a.m.–4:30 p.m.","8 a.m.–4:30 p.m.","8 a.m.–4:30 p.m.","Closed","true","","","","","","","","","","","Drain-Away Inc. | Ottawa & Surrounding Plumbing Services","Providing plumbing services for over 20 years in Ottawa and surrounding areas. Our professional team is trained to handle any of your plumbing needs","info@drainaway.ca","","","","","","","","","+1 613 747 0187","+1 613 325 9872","","","",""
"0x4cce05cc141d6573:0xb58e5ae393d98bf5","One Fast Plumber","294 Albert St, Ottawa, ON K1P 6E6","294 Albert St","Ottawa","ON","K1P 6E6","Canada","45.418935399999995","-75.7021201","","","+18885096890","America/Toronto","https://onefastplumber.shop/","ChIJc2UdFMwFzkwR9YvZk-NajrU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce05cc141d6573:0xb58e5ae393d98bf5","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","Plumbing in Ottawa near me - Emergency, Drain Cleaning, Toilet Repair","Ottawa plumbing near me, (888) 509-6890, serving K1P 6E6","","","","","","","","","","+1 888 509 6890","","","","",""
"0x4cce0f5fa9055555:0x4ead9bee04c1d8a0","City Wide Electrical & Plumbing","1956 Ronald Ave, Ottawa, ON K1H 5H9","1956 Ronald Ave","Ottawa","ON","K1H 5H9","Canada","45.3957972","-75.655554","","","","America/Toronto","","ChIJVVUFqV8PzkwRoNjBBO6brU4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0f5fa9055555:0x4ead9bee04c1d8a0","Plumber","plumbing, electrical","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce074a12adf0d1:0x802ee94ea11e9d5a","PenTech Plumbing & Mechanical","900 Lady Ellen Pl, Ottawa, ON K1Z 5L5","900 Lady Ellen Pl","Ottawa","ON","K1Z 5L5","Canada","45.3784072","-75.74253159999999","126","4.9","+16138042544","America/Toronto","https://pentechplumbing.com/","ChIJ0fCtEkoHzkwRWp0eoU7pLoA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce074a12adf0d1:0x802ee94ea11e9d5a","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/Pentechplumbing","","","","","","","","","247 Plumber | Emergency Plumbing Services in Ottawa, ON -","Call us today for Emergency Plumbing Services! 247 Plumber Available Now! Fast & Efficient Service Qualified Team Dependable Warranties","service@pentechplumbing.com","usservice@pentechplumbing.com","","","","","","","","+1 613 804 2544","","","","",""
"0xd2a4840f5087883:0x8261c4984d1152b5","Foster & Co Plumbing","","","","","","Canada","45.2482659","-75.8002569","2","5","+13432241044","America/Toronto","https://fosterplumbing.ca/","ChIJg3gI9UBIKg0RtVIRTZjEYYI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0xd2a4840f5087883:0x8261c4984d1152b5","Plumber | Service establishment","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce07936f08dfab:0x74a80875aff3c86d","John The Plumber","15 Grenfell Crescent, Nepean, ON K2G 0G3","15 Grenfell Crescent","Nepean","ON","K2G 0G3","Canada","45.3242763","-75.72178559999999","444","4.8","+16137043994","America/Toronto","https://www.johntheplumber.ca/nepean","ChIJq98Ib5MHzkwRbcjzr3UIqHQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce07936f08dfab:0x74a80875aff3c86d","Plumber | Drainage service | Heating contractor | HVAC contractor","plumbing, hvac, construction","","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","true","","https://www.facebook.com/JohnThePlumberOttawa","https://www.instagram.com/johntheplumberbarrhaven","https://www.tiktok.com/@johntheplumbercanada","","https://twitter.com/jtpottawa","https://www.linkedin.com/company/john-the-plumber-ottawa","","https://www.youtube.com/@JohnThePlumber","","Fast, Award-Winning Plumbing & Drain Services – Same-Day Solutions","Call Ottawa's John The Plumber with any plumbing, drain, water heater, or furnace challenge - big or small, day or night","john@johntheplumber.ca","debbie@johntheplumber.ca","sherri.a@johntheplumber.ca","logan.vancingel@unb.ca","sseevvaagg@hotmail.com","protectiveplumbing@ottawa.ca","mtenute@gmail.com","mukaley83@gmail.com","alphonse.ndimbani@gmail.com","2896443856","9056450467","2894831367","6478126108","6132277465","26132277465"
"0x4cce01684eea9801:0xc4c907092e59c58a","Lister Plumbing - Ottawa","14 Hobbs Ave, Ottawa, ON K2H 6W9","14 Hobbs Ave","Ottawa","ON","K2H 6W9","Canada","45.343828699999996","-75.79969179999999","62","4.8","+16135582326","America/Toronto","https://www.lister-plumbing.com/","ChIJAZjqTmgBzkwRisVZLgkHycQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce01684eea9801:0xc4c907092e59c58a","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/people","","","","","","","","","Ottawa Plumber | Lister Plumbing","Lister Plumbing provides reliable plumbing services in Ottawa, including repairs, installations, drain cleaning, and emergency plumbing for homes and businesses.","listerplumbing@hotmail.com","li************@*****il.com","","","","","","","","+1 613 558 2326","","","","",""
"0x4ccdfe1dd536e839:0x415fb57fecdcaf5d","Safari Plumbing Ltd.","1902 Robertson Rd #202h, Ottawa, ON K2H 5B8","1902 Robertson Rd #202h","Ottawa","ON","K2H 5B8","Canada","45.3260845","-75.82175289999999","409","4.6","+16132246335","America/Toronto","https://www.safariplumbing.ca/","ChIJOeg21R3-zUwRXa_c7H-1X0E","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdfe1dd536e839:0x415fb57fecdcaf5d","Plumber | Bathroom remodeler | Drainage service","plumbing","","Closed","7 a.m.–9 p.m.","7 a.m.–9 p.m.","7 a.m.–9 p.m.","7 a.m.–9 p.m.","7 a.m.–9 p.m.","7 a.m.–9 p.m.","true","","https://www.facebook.com/SafariPlumbing","","","","","","","","","Ottawa Plumbers | Safari Plumbing - Licensed & Insured Since 2006","Ottawa's trusted plumbers since 2006. Licensed, insured, and BBB A+ rated. Same-day service for repairs, drain cleaning, water heaters & emergencies.","","","","","","","","","","+1 613 224 6335","+1 613 707 5466","","","",""
"0x880318e7896f0705:0xdf32bcc2aebaea13","MAYA Plumbing","","","","","","Canada","45.2482659","-75.8002569","51","5","+13433146292","America/Toronto","http://mayaplumbing.ca/","ChIJBQdviecYA4gRE-q6rsK8Mt8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880318e7896f0705:0xdf32bcc2aebaea13","Plumber | Service establishment","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","Emergency Plumber Ottawa | 24/7 | Maya Plumbing ⭐ 52 Reviews","24/7 emergency plumber in Ottawa. Licensed & insured with 52 five-star reviews. Fast response to leaks, clogs & burst pipes. Call (343 314-6292) now!","info@mayaplumbing.ca","info@mayaplumbing.com","","","","","","","","+1 343 314 6292","","","","",""
"0x4cce1af069e73c83:0xfc8391be115bcb80","PLOMBERIE PRO SERVICE","229 Rue Cedar, Gatineau, Quebec J8P 5E9","229 Rue Cedar","Gatineau","Quebec","J8P 5E9","Canada","45.4852236","-75.6493796","262","4.7","+18196436014","America/Toronto","http://www.plomberieproservice.ca/","ChIJgzznafAazkwRgMtbEb6Rg_w","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce1af069e73c83:0xfc8391be115bcb80","Plumber","plumbing","","8 a.m.–9 p.m.","7:30 a.m.–9 p.m.","7:30 a.m.–9 p.m.","7:30 a.m.–9 p.m.","7:30 a.m.–9 p.m.","7:30 a.m.–9 p.m.","8 a.m.–9 p.m.","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce0fbbd62fc5fb:0x9362dee923249ea2","Candor Plumbing & Heating","1314 Aurele St, Gloucester, ON K1B 3L3","1314 Aurele St","Gloucester","ON","K1B 3L3","Canada","45.4280221","-75.60993669999999","30","4.1","+16137444369","America/Toronto","https://www.candorplumbing.com/","ChIJ-8Uv1rsPzkwRop4kI-neYpM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0fbbd62fc5fb:0x9362dee923249ea2","Plumber","plumbing, hvac","","Closed","8 a.m.–4 p.m.","8 a.m.–4 p.m.","8 a.m.–4 p.m.","8 a.m.–4 p.m.","8 a.m.–4 p.m.","Closed","true","","","","","","","","","","","Candor Plumbing & Heating Ltd.","Over 30 years serving the greater Ottawa area 613-744-4369  Candor@rogers.com   Candor Plumbing and Heating Ltd.   Learn More","candor@rogers.com","","","","","","","","","+1 613 744 4369","","","","",""
"0x4cce0f8f0ac55837:0xb71bd5e514b4646","The Electrical & Plumbing Store","1080 Ogilvie Rd, Gloucester, ON K1J 7P8","1080 Ogilvie Rd","Gloucester","ON","K1J 7P8","Canada","45.4252099","-75.63340649999999","186","4.4","+16137412116","America/Toronto","http://www.epstore.com/","ChIJN1jFCo8PzkwRRkZLUV69cQs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0f8f0ac55837:0xb71bd5e514b4646","Lighting store | Bathroom remodeler","retail, department-store, plumbing, electrical, lighting-store","","Closed","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","9 a.m.–5 p.m.","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce0743c26da401:0xa03811dcb2f5de46","Environmental Plumbing","15 Capella Ct #109, Ottawa, ON K2E 7X1","15 Capella Ct #109","Ottawa","ON","K2E 7X1","Canada","45.3323208","-75.7060549","97","4.9","+16135195931","America/Toronto","https://environmentalplumbing.ca/nepean?utm_campaign=gmb","ChIJAaRtwkMHzkwRRt71stwROKA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0743c26da401:0xa03811dcb2f5de46","Plumber | Drainage service","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/environmentalplumbingottawa","https://www.instagram.com/environmentalplumbing","","","","","","https://www.youtube.com/@EnvironmentalPlumbingCanada","","Ottawa Plumbing and Drain Cleaning - Same-Day Plumbers With Environmental Plumbing and Drains","Environmental Plumbing and Drains Ottawa is a Plumbing company setup by expert Gary Greco. Over 35 years of local experience, we offer expert drain cleaning, plumbing services in Nepean, Barrhaven, Kanata and Ontario West.","","","","","","","","","","","","","","",""
"0x849c670edff52b23:0x27bf49c68b2eab74","B&W Plumbing","50 Cleopatra Dr, Ottawa, ON K2G 0B3","50 Cleopatra Dr","Ottawa","ON","K2G 0B3","Canada","45.3251938","-75.72495529999999","206","5","+16138801276","America/Toronto","https://www.bandwplumbing.ca/","ChIJIyv13w5nnIQRdKsui8ZJvyc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x849c670edff52b23:0x27bf49c68b2eab74","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/people","","","","","","","","","Trusted Plumbers for Repairs and Installs in Ottawa, ON","B&W Plumbing provides reliable plumbing solutions for homes and businesses in Ottawa, ON, and surrounding areas. Contact our team for expert assistance.","office@bandwplumbing.ca","office@bandwplumbing.cafollow","office@bandwplumbing.cahours","","","","","","","+1 613 880 1276","","","","",""
"0x4cce05405446f113:0xf99fc9334581b7dc","Interprovincial Plumbing & Heating Ltd","315 Montfort St., Vanier, ON K1L 5N5","315 Montfort St.","Vanier","ON","K1L 5N5","Canada","45.439025","-75.658632","1","5","+16137497873","America/Toronto","","ChIJE_FGVEAFzkwR3LeBRTPJn_k","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce05405446f113:0xf99fc9334581b7dc","Plumber","plumbing, hvac","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce08c1286abbbb:0x91573f17ef4676e","Penta Plumbing Ltd.","35 Auriga Dr #113, Ottawa, ON K2E 8B7","35 Auriga Dr #113","Ottawa","ON","K2E 8B7","Canada","45.3309279","-75.70421209999999","50","4.8","+16133554264","America/Toronto","http://www.pentaplumbing.ca/","ChIJu7tqKMEIzkwRbmf0fvFzFQk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce08c1286abbbb:0x91573f17ef4676e","Plumber","plumbing","","Closed","8 a.m.–4 p.m.","8 a.m.–4 p.m.","8 a.m.–4 p.m.","8 a.m.–4 p.m.","8 a.m.–4 p.m.","Closed","true","","https://www.facebook.com/p","https://www.instagram.com/pentaplumbing","","","https://x.com/PentaPlumbing","","","","","Ottawa Residential & Commercial Plumbers | Penta Plumbing Ltd.","Penta Plumbing offers reliable and professional plumbing services in Ottawa since 2011. Contact us for all your plumbing needs.","info@pentaplumbing.ca","","","","","","","","","+1 613 355 4264","","","","",""
"0x4cce01dee92b3753:0x62ad8c77739f5fa7","John The Plumber","2688 Conn St, Ottawa, ON K2B 7C7","2688 Conn St","Ottawa","ON","K2B 7C7","Canada","45.363487299999996","-75.7931189","383","4.9","+16137044552","America/Toronto","https://johntheplumber.ca/ottawa-west/","ChIJUzcr6d4BzkwRp1-fc3eMrWI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce01dee92b3753:0x62ad8c77739f5fa7","Plumber | Drainage service | HVAC contractor","plumbing, hvac, construction","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/JohnThePlumberOttawa","https://www.instagram.com/johntheplumberbarrhaven","https://www.tiktok.com/@johntheplumbercanada","","https://twitter.com/jtpottawa","https://www.linkedin.com/company/john-the-plumber-ottawa","","https://www.youtube.com/@JohnThePlumber","","Fast, Award-Winning Plumbing & Drain Services – Same-Day Solutions","Call Ottawa's John The Plumber with any plumbing, drain, water heater, or furnace challenge - big or small, day or night","john@johntheplumber.ca","debbie@johntheplumber.ca","sherri.a@johntheplumber.ca","logan.vancingel@unb.ca","sseevvaagg@hotmail.com","protectiveplumbing@ottawa.ca","mtenute@gmail.com","mukaley83@gmail.com","alphonse.ndimbani@gmail.com","2896443856","9056450467","2894831367","6478126108","6132277465","26132277465"
"0x4cce05c0290af459:0x354b6aaf67b4d670","Topline Drain & Plumbing Ottawa","1306 Wellington St. W Ste 202, Ottawa, ON K1Y 3B2","1306 Wellington St. W Ste 202","Ottawa","ON","K1Y 3B2","Canada","45.3986222","-75.7362196","6","5","+16138015407","America/Toronto","https://drainplumbingottawa.ca/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb","ChIJWfQKKcAFzkwRcNa0Z69qSzU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce05c0290af459:0x354b6aaf67b4d670","Plumber | Drainage service | Septic system service | Well drilling contractor","plumbing, construction, septic, water-treatment","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","Plumber Ottawa | 24/7, Same-Day Service, Licensed & Insured","Plumber in Ottawa — available 24/7 with same-day service, licensed & insured, and all work guaranteed. Call 613-801-5407 to book your local plumber today.","","","","","","","","","","+1 613 801 5407","","","","",""
"0x4cce0f9f6ea4e645:0xe726afbb310d0937","Boone Plumbing and Heating Supply Inc.","1282 Algoma Rd, Gloucester, ON K1B 3W7","1282 Algoma Rd","Gloucester","ON","K1B 3W7","Canada","45.416649799999995","-75.6179587","150","4.1","+16137467070","America/Toronto","http://www.boone.ca/","ChIJReakbp8PzkwRNwkNMbuvJuc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0f9f6ea4e645:0xe726afbb310d0937","Plumbing supply store","retail, department-store, plumbing, hvac, plumbing-supply","","Closed","6:30 a.m.–5 p.m.","6:30 a.m.–5 p.m.","6:30 a.m.–5 p.m.","6:30 a.m.–5 p.m.","6:30 a.m.–5 p.m.","Closed","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce1bd26b87ec8d:0xc641639c7ea7d498","Superior Plumbing & Heating of Gatineau","365 Bd Gréber #103, Gatineau, Quebec J8Z 2J8","365 Bd Gréber #103","Gatineau","Quebec","J8Z 2J8","Canada","45.480522199999996","-75.7007328","69","4.6","+18198093631","America/Toronto","https://superiorplumbing.ca/gatineau/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb","ChIJjeyHa9IbzkwRmNSnfpxjQcY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce1bd26b87ec8d:0xc641639c7ea7d498","Plumber | Air conditioning repair service | Boiler supplier | Drainage service | Furnace repair service | HVAC contractor | Septic system service | Water purification company | Water softening equipment supplier | Well drilling contractor","wholesale, plumbing, hvac, construction, septic, water-treatment","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/SuperiorPlumbingHeating","https://www.instagram.com/superior_plumbingheating","https://www.tiktok.com/@superiorplumbingteam","","https://twitter.com/superior_ph","https://www.linkedin.com/company/superior-plumbing-and-heating","","https://www.youtube.com/channel/UC75J8nEDVrz7BhGuJirYq0w","https://pinterest.com/superiorplumbingandheating","Looking for a plumber near me? | Superior Plumbing & Heating","Superior Plumbing & Heating provides residential and commercial plumbing, drain, and heating services across Ontario. Licensed local plumbers. Fast, clean, and reliable.","info@superiorplumbing.ca","476-8304emailinfo@superiorplumbing.ca","","","","","","","","8669322818","7147448045","+1 866 932 2818","+1 587 619 7401","+1 647 476 8304",""
"0x4cce055e12289793:0x5b1458c433ac8792","Offset Plumbing","461 Guy St, Ottawa, ON K1K 1C1","461 Guy St","Ottawa","ON","K1K 1C1","Canada","45.4339671","-75.647499","4","5","+16137039749","America/Toronto","https://offsetplumbing.ca/","ChIJk5coEl4FzkwRkoesM8RYFFs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce055e12289793:0x5b1458c433ac8792","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/profile.php","https://www.instagram.com/offset.plumbing","","","","","","","","Offset Plumbing: Ottawa's most dependable plumbing service.","Ottawa's Most Dependable Plumbing Service. 24/7 emergency service. Contact Offset Plumbing today!","services@offsetplumbing.ca","emailservices@offsetplumbing.ca","","","","","","","","+1 613 703 9749","","","","",""
"0x4cce05da83747bfb:0x3c7579ed5df2163a","MJ XPress Plumbing","Montfort St., Ottawa, ON K1L 8G8","Montfort St.","Ottawa","ON","K1L 8G8","Canada","45.4399246","-75.6542376","2","5","+13435723726","America/Toronto","","ChIJ-3t0g9oFzkwROhbyXe15dTw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce05da83747bfb:0x3c7579ed5df2163a","Plumber | Asbestos testing service | Building restoration service | Electrician | Fire damage restoration service | Handyman/Handywoman/Handyperson | Property maintenance | Repair Service | Water damage restoration service","plumbing, electrical, handyman, restoration","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","false","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4ccdfce1c2fe69d5:0x264947261bf223b9","John The Plumber","18 Montana Way, Nepean, ON K2J 4M5","18 Montana Way","Nepean","ON","K2J 4M5","Canada","45.2933136","-75.7376871","439","4.9","+16139096087","America/Toronto","http://www.johntheplumber.ca/barrhaven","ChIJ1Wn-wuH8zUwRuSPyGyZHSSY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdfce1c2fe69d5:0x264947261bf223b9","Plumber | Drainage service | HVAC contractor","plumbing, hvac, construction","","7:30 a.m.–11:30 p.m.","7:30 a.m.–11:30 p.m.","7:30 a.m.–11:30 p.m.","7:30 a.m.–11:30 p.m.","7:30 a.m.–11:30 p.m.","7:30 a.m.–11:30 p.m.","7:30 a.m.–11:30 p.m.","true","","https://www.facebook.com/JohnThePlumberOttawa","https://www.instagram.com/johntheplumberbarrhaven","https://www.tiktok.com/@johntheplumbercanada","","https://twitter.com/jtpottawa","https://www.linkedin.com/company/john-the-plumber-ottawa","","https://www.youtube.com/@JohnThePlumber","","Fast, Award-Winning Plumbing & Drain Services – Same-Day Solutions","Call Ottawa's John The Plumber with any plumbing, drain, water heater, or furnace challenge - big or small, day or night","john@johntheplumber.ca","debbie@johntheplumber.ca","sherri.a@johntheplumber.ca","logan.vancingel@unb.ca","sseevvaagg@hotmail.com","protectiveplumbing@ottawa.ca","mtenute@gmail.com","mukaley83@gmail.com","alphonse.ndimbani@gmail.com","2896443856","9056450467","2894831367","6478126108","6132277465","26132277465"
"0x4cce07ec9e3b3485:0xe73d8d9b91d95ff2","DrainPro","1980 Merivale Rd, Nepean, ON K2G 1G4","1980 Merivale Rd","Nepean","ON","K2G 1G4","Canada","45.323890899999995","-75.71845909999999","110","4.8","+16132337586","America/Toronto","https://ottawaplumbingservice.ca/","ChIJhTQ7nuwHzkwR8l_ZkZuNPec","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce07ec9e3b3485:0xe73d8d9b91d95ff2","Plumber","plumbing","","6 a.m.–10 p.m.","6 a.m.–10 p.m.","6 a.m.–10 p.m.","6 a.m.–10 p.m.","6 a.m.–10 p.m.","6 a.m.–10 p.m.","6 a.m.–10 p.m.","true","","","","","","","","","","","Ottawa's #1 Trusted & Reliable Plumber · DrainPro Ottawa","Commercial and residential plumbing services across Ottawa including Barrhaven, Kanata, Stittsville, Orléans, Nepean and more. Family-owned, licensed and insured. 24/7 emergency service. Call 613-233-7586 for a free quote.","drainproottawainc@bellnet.ca","","","","","","","","","+1 613 233 7586","","","","",""
"0xb14e08efa6f39e9:0x1670e87cd700bb49","Platinum FloXpress Plumbing and Heating","3748 Albion Rd S, Ottawa, ON K1T 1A5","3748 Albion Rd S","Ottawa","ON","K1T 1A5","Canada","45.3467523","-75.639315","40","5","+16133555303","America/Toronto","http://www.platinumfloxpress.com/","ChIJ6Tlv-o7gFAsRSbsA13zocBY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0xb14e08efa6f39e9:0x1670e87cd700bb49","Plumber | Gasfitter","plumbing, hvac","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
